"Country","Year","Share_below_10_a_day","Share_below_2_a_day","Share_below_20_a_day","Share_below_5_a_day","Region","Region_USSR_Yugo","GDP.per.capita","GDP.per.capita_source","Population","Population_source","baseline_GCIP_income_vZ","baseline_GCIP_income_vZ_source","alt_GCIP_consumption_vZ","alt_GCIP_consumption_vZ_source","alt_Povcal_vZ","alt_Povcal_vZ_source"
"Turkey","2000","9.81906544154333","0.0201201491293403","37.2823637581924","1.19268840138615","EECA","EECA","11904","Maddison - original","67839000","MDP","0.38754287","GCIP (income) - original","0.39986865","GCIP_consumption_gini_original","0.4139638","Povcal_gini_original"
"Turkey","2005","12.8635037711238","0.150113777301552","36.5900191207137","2.72398643309726","EECA","EECA","14488","Maddison - original","72242000","MDP","0.4649464","GCIP (income) - original","0.42640406","GCIP_consumption_gini_original","0.4261466","Povcal_gini_original"
"Turkey","2010","8.86932735714044","0.0598250650686417","29.6500079133936","1.52629836767883","EECA","EECA","16528","Maddison - original","77210000","MDP","0.45273518","GCIP (income) - original","0.38846821","GCIP_consumption_gini_original","0.3878508","Povcal_gini_original"
"Turkey","2017","6.93704062714808","0.0410021963409154","24.9173162322283","1.11887373587655","EECA","EECA","18996","Maddison - original","84780000","MDP","0.45818237","GCIP (income) - original","0.40238667","GCIP_consumption_gini_original","0.4140567","Povcal_gini_original"
"Turkmenistan","1820","99.7741676444064","83.2119951537996","99.9867869086381","97.8883897625113","EECA","USSR","461.875650859653","Maddison - extrapolated using average regional growth rate","367192.141270028","Extrapolated using aggregate bloc growth rate","0.4556807","regional average","0.4556807","regional average","0.4556807","regional average"
"Turkmenistan","1850","99.9919698572423","78.4898546148908","99.9999790088908","99.3584139295507","EECA","USSR","551.744166894908","Maddison - extrapolated using average regional growth rate","494484.075936537","Extrapolated using aggregate bloc growth rate","0.29696375","regional average","0.29696375","regional average","0.29696375","regional average"
"Turkmenistan","1870","98.2465066509635","72.7050015301913","99.7066570741612","92.7850868543119","EECA","USSR","678.222293750932","Maddison - extrapolated using average regional growth rate","594534.128561961","Extrapolated using aggregate bloc growth rate","0.55086742","regional average","0.55086742","regional average","0.55086742","regional average"
"Turkmenistan","1890","99.807508975954","43.851866141596","99.9986747979571","94.2812312158667","EECA","USSR","910.975109809665","Maddison - extrapolated using aggregate bloc growth rate","741987.603789031","Extrapolated using aggregate bloc growth rate","0.2914094","van Zanden et al. (2014) - original","0.2914094","vZ_gini_original","0.2914094","vZ_gini_original"
"Turkmenistan","1910","95.0982156957374","29.5269651249877","99.5321306676846","76.1207098007366","EECA","USSR","1418.61268911665","Maddison - extrapolated using aggregate bloc growth rate","993849.768013694","Extrapolated using aggregate bloc growth rate","0.3962817","van Zanden et al. (2014) - original","0.3962817","vZ_gini_original","0.3962817","vZ_gini_original"
"Turkmenistan","1929","93.6393667027482","33.4621574846158","99.1009946397499","75.3121278334627","EECA","USSR","1458.22030258663","Maddison - extrapolated using aggregate bloc growth rate","1153351.42088645","Extrapolated using aggregate bloc growth rate","0.4400415","van Zanden et al. (2014) - original","0.4400415","vZ_gini_original","0.4400415","vZ_gini_original"
"Turkmenistan","1950","73.9295620077379","6.64727378336052","94.1143299638384","38.893609726279","EECA","USSR","2989.71469009273","Maddison - extrapolated using aggregate bloc growth rate","1204000","MDP","0.404486325","regional average","0.404486325","regional average","0.404486325","regional average"
"Turkmenistan","1960","47.2665271799073","0.0107732767548022","93.2603729838815","5.12754541055926","EECA","USSR","4150.87789165447","Maddison - extrapolated using aggregate bloc growth rate","1585000","MDP","0.24600343","GCIP (income) - original","0.29831387","GCIP_consumption_gini_original","0.4622563","regional average"
"Turkmenistan","1970","19.7962283635838","0.0003723275533537","76.2731539452752","0.791175225545874","EECA","USSR","5865.88755490483","Maddison - extrapolated using aggregate bloc growth rate","2181000","MDP","0.24600343","GCIP (income) - original","0.29831387","GCIP_consumption_gini_original","0.46118975","regional average"
"Turkmenistan","1980","12.0992188868418","0.0000786907357524403","65.3208641137365","0.312774044701704","EECA","USSR","6763","Maddison - original","2875000","MDP","0.24600343","GCIP (income) - original","0.29831387","GCIP_consumption_gini_original","0.4076536","Povcal_gini_original"
"Turkmenistan","1990","28.0754990378472","0.0195721253677922","75.692218991415","3.16103188339947","EECA","USSR","5796","Maddison - original","3658000","MDP","0.29887475","GCIP (income) - original","0.29553434","GCIP_consumption_gini_original","0.4076536","Povcal_gini_original"
"Turkmenistan","2000","57.0743115339309","2.06874189871727","87.1501137612583","21.8584407316851","EECA","USSR","4173","Maddison - original","4385000","MDP","0.39211176","GCIP (income) - original","0.40759858","GCIP_consumption_gini_original","0.4076536","Povcal_gini_original"
"Turkmenistan","2005","19.8016225414239","0.108200341587938","54.2415498936351","3.56173975719962","EECA","USSR","8792","Maddison - original","4664000","MDP","0.39211176","GCIP (income) - original","0.40759858","GCIP_consumption_gini_original","0.4076536","Povcal_gini_original"
"Turkmenistan","2010","6.32074942384426","0.00896904579684598","28.3273719523898","0.650231669586328","EECA","USSR","14397","Maddison - original","4940000","MDP","0.39211176","GCIP (income) - original","0.40759858","GCIP_consumption_gini_original","0.4076536","Povcal_gini_original"
"Turkmenistan","2017","1.09304057056753","0.000322921057712825","9.05251344837834","0.0581041244941942","EECA","USSR","25070","Maddison - original","5351000","MDP","0.39211176","GCIP (income) - original","0.40759858","GCIP_consumption_gini_original","0.4076536","Povcal_gini_original"
"Uganda","1820","98.5741642404106","71.7409712022166","99.8046785732206","93.2488859366205","SSA","SSA","676.166401719424","Maddison - extrapolated using average regional growth rate","1455235.48157884","Extrapolated using average regional growth rate","0.5190016","regional average","0.5190016","regional average","0.5190016","regional average"
"Uganda","1850","99.3774731995316","75.073474924768","99.9488158824815","95.6761882735548","SSA","SSA","593.068510599023","Maddison - extrapolated using average regional growth rate","1874083.87224903","Extrapolated using average regional growth rate","0.46770565","regional average","0.46770565","regional average","0.46770565","regional average"
"Uganda","1870","98.3240504659157","68.7545141421947","99.7678330460488","92.2317423643953","SSA","SSA","731.9444382249","Extrapolated using Prados de la Ecosura (2012)","2218330.184885","Extrapolated using average regional growth rate","0.513095516666667","regional average","0.513095516666667","regional average","0.513095516666667","regional average"
"Uganda","1890","99.6948611141278","59.4757881381931","99.9933256616142","95.1991711918568","SSA","SSA","769.422107582158","Extrapolated using Prados de la Ecosura (2012)","2698644.7271925","Extrapolated using average regional growth rate","0.35073254","regional average","0.35073254","regional average","0.35073254","regional average"
"Uganda","1910","99.0707615916524","59.6535292751339","99.9447267651264","92.5813404382824","SSA","SSA","810.505184665501","Extrapolated using Prados de la Ecosura (2012)","3282957.34026692","Extrapolated using average regional growth rate","0.4104714","van Zanden et al. (2014) - original","0.4104714","vZ_gini_original","0.4104714","vZ_gini_original"
"Uganda","1929","97.7855520436997","55.0734467664882","99.7618695114981","88.493516468938","SSA","SSA","942.987438125205","Extrapolated using Prados de la Ecosura (2012)","4179765.69063204","Extrapolated using average regional growth rate","0.4542312","van Zanden et al. (2014) - original","0.4542312","vZ_gini_original","0.4542312","vZ_gini_original"
"Uganda","1950","97.0539958497259","46.2794833241776","99.6951044312842","84.969096433921","SSA","SSA","1095","Maddison - original","5522000","MDP","0.4341246","van Zanden et al. (2014) - original","0.4341246","vZ_gini_original","0.4341246","vZ_gini_original"
"Uganda","1960","97.4272883446934","40.9034625196731","99.8046389232119","84.3701369878311","SSA","SSA","1137","Maddison - original","7262000","MDP","0.39874032","GCIP (income) - original","0.41058397","GCIP_consumption_gini_original","0.5111784","vZ_gini_original"
"Uganda","1970","95.3873747107312","31.0629319555045","99.5623046877754","77.2090428301703","SSA","SSA","1382","Maddison - original","9743000","MDP","0.39874032","GCIP (income) - original","0.41058397","GCIP_consumption_gini_original","0.507169","vZ_gini_original"
"Uganda","1980","97.330630042279","59.5958924702961","99.608288837944","88.5785582623688","SSA","SSA","912","Maddison - original","12415000","MDP","0.4995923","GCIP (income) - original","0.42803309","GCIP_consumption_gini_original","0.4436272","Povcal_gini_original"
"Uganda","1990","96.3325404793838","62.8680097773664","99.2248849319174","87.7154000148271","SSA","SSA","932","Maddison - original","17456000","MDP","0.56358462","GCIP (income) - original","0.42928401","GCIP_consumption_gini_original","0.4436272","Povcal_gini_original"
"Uganda","2000","94.6303824265789","50.9755086908612","98.9072923358584","82.3077542739894","SSA","SSA","1192","Maddison - original","24195000","MDP","0.52708906","GCIP (income) - original","0.45754094","GCIP_consumption_gini_original","0.4300371","Povcal_gini_original"
"Uganda","2005","91.5456004689985","49.5338286064164","97.5718786987662","78.1676255127629","SSA","SSA","1451","Maddison - original","28200000","MDP","0.58813216","GCIP (income) - original","0.41788024","GCIP_consumption_gini_original","0.4294474","Povcal_gini_original"
"Uganda","2010","87.993942668955","41.6838001755909","96.1722176745205","71.8481920383192","SSA","SSA","1831","Maddison - original","32343000","MDP","0.58885855","GCIP (income) - original","0.42039711","GCIP_consumption_gini_original","0.4419556","Povcal_gini_original"
"Uganda","2017","86.4651949099847","38.1263224577991","95.5993131426061","69.0388633044961","SSA","SSA","1992","Maddison - original","40880000","MDP","0.58251322","GCIP (income) - original","0.40060075","GCIP_consumption_gini_original","0.4275369","Povcal_gini_original"
"Ukraine","1820","99.5024858810178","75.8193357417611","99.9645342942943","96.1565671359734","EECA","USSR","578.249465596434","Maddison - extrapolated using average regional growth rate","11215524.0823964","Extrapolated using aggregate bloc growth rate","0.4556807","van Zanden et al. (2014) - original","0.4556807","vZ_gini_original","0.4556807","vZ_gini_original"
"Ukraine","1850","99.9518642949599","64.635091784793","99.9997457371135","97.9382807237309","EECA","USSR","690.761180112255","Maddison - extrapolated using average regional growth rate","15103531.472231","Extrapolated using aggregate bloc growth rate","0.302709","van Zanden et al. (2014) - original","0.302709","vZ_gini_original","0.302709","vZ_gini_original"
"Ukraine","1870","97.1126473708466","65.3201262056186","99.4539144244425","89.4356191825349","EECA","USSR","849.106633326799","Maddison - extrapolated using average regional growth rate","18159462.2739752","Extrapolated using aggregate bloc growth rate","0.55086742","regional average","0.55086742","regional average","0.55086742","regional average"
"Ukraine","1890","97.5616349183241","39.9063200977457","99.8302328823187","84.4174823534228","EECA","USSR","1140.50366032211","Maddison - extrapolated using aggregate bloc growth rate","22663284.1605827","Extrapolated using aggregate bloc growth rate","0.3907614","van Zanden et al. (2014) - original","0.3907614","vZ_gini_original","0.3907614","vZ_gini_original"
"Ukraine","1910","90.2046148969594","24.5247629171605","98.4113430709054","66.9794108237877","EECA","USSR","1776.04519277697","Maddison - extrapolated using aggregate bloc growth rate","30356167.1251691","Extrapolated using aggregate bloc growth rate","0.434","van Zanden et al. (2014) - original","0.434","vZ_gini_original","0.434","vZ_gini_original"
"Ukraine","1929","89.9233307346858","21.7109394244078","98.4769323091715","65.1861535136014","EECA","USSR","1825.63230844315","Maddison - extrapolated using aggregate bloc growth rate","35227988.7899494","Extrapolated using aggregate bloc growth rate","0.4195083","regional average","0.4195083","regional average","0.4195083","regional average"
"Ukraine","1950","63.3773100058701","3.57806101952672","89.7087925647859","28.0483729569868","EECA","USSR","3743.00078086872","Maddison - extrapolated using aggregate bloc growth rate","36775000","MDP","0.404486325","regional average","0.404486325","regional average","0.404486325","regional average"
"Ukraine","1960","38.6870301512215","0.150946087835475","80.6755954245567","7.47959046701715","EECA","USSR","5196.72972181552","Maddison - extrapolated using aggregate bloc growth rate","42644000","MDP","0.32909768","GCIP (income) - original","0.35251294","GCIP_consumption_gini_original","0.4622563","regional average"
